web-scraper-order,web-scraper-start-url,birth-place,native-language,other-languages,age-sex,age-of-english-onset,english-method,english-residence,length-residence,mp3-link,website-tag
"1676623026-2309","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=892","birth place: kota kinabalu, malaysia (map)","korean","other language(s): german","age, sex: 22, female","age of english onset: 8","english learning method: academic","english residence: usa","length of english residence: 4 years","/soundtracks/korean14.mp3","korean14"
"1676623028-2310","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=891","birth place: sao paulo, brazil (map)","portuguese","other language(s): german hungarian","age, sex: 23, male","age of english onset: 17","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/portuguese21.mp3","portuguese21"
"1676623030-2311","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=890","birth place: vancouver wa, washington, usa (map)","english","other language(s): korean german","age, sex: 31, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 27 years","/soundtracks/english265.mp3","english265"
"1676623033-2312","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=889","birth place: freemont, california, usa (map)","english","other language(s): french german","age, sex: 21, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 21 years","/soundtracks/english264.mp3","english264"
"1676623035-2313","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=888","birth place: stip, macedonia (map)","macedonian","other language(s): bulgarian","age, sex: 24, male","age of english onset: 15","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/macedonian2.mp3","macedonian2"
"1676623038-2314","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=887","birth place: dar-es-salaam, tanzania (map)","kiswahili","other language(s): none","age, sex: 32, female","age of english onset: 8","english learning method: academic","english residence: usa","length of english residence: 9 years","/soundtracks/kiswahili6.mp3","kiswahili6"
"1676623040-2315","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=886","birth place: montevideo, uruguay (map)","spanish","other language(s): italian","age, sex: 33, male","age of english onset: 11","english learning method: academic","english residence: ireland, usa","length of english residence: 6 years","/soundtracks/spanish57.mp3","spanish57"
"1676623042-2316","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=885","birth place: hong kong, china (map)","cantonese","other language(s): mandarin japanese","age, sex: 19, male","age of english onset: 3","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/cantonese18.mp3","cantonese18"
"1676623045-2317","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=884","birth place: oak forest, illinois, usa (map)","english","other language(s): spanish","age, sex: 21, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 21 years","/soundtracks/english263.mp3","english263"
"1676623047-2318","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=883","birth place: warsaw, poland (map)","polish","other language(s): french russian","age, sex: 40, male","age of english onset: 20","english learning method: naturalistic","english residence: usa","length of english residence: 6 years","/soundtracks/polish12.mp3","polish12"
"1676623049-2319","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=882","birth place: frankfurt, germany (map)","german","other language(s): french dutch greek italian","age, sex: 53, female","age of english onset: 10","english learning method: academic","english residence: usa","length of english residence: 8 years","/soundtracks/german17.mp3","german17"
"1676623052-2320","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=881","birth place: bremen, germany (map)","german","other language(s): french italian dutch","age, sex: 31, female","age of english onset: 11","english learning method: academic","english residence: uk, usa","length of english residence: 4 years","/soundtracks/german16.mp3","german16"
"1676623054-2321","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=880","birth place: budapest, hungary (map)","hungarian","other language(s): russian french german","age, sex: 38, female","age of english onset: 14","english learning method: academic","english residence: usa,uk","length of english residence: 7 years","/soundtracks/hungarian6.mp3","hungarian6"
"1676623057-2322","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=879","birth place: prague, czech republic (map)","czech","other language(s): serbian russian german slovak","age, sex: 57, female","age of english onset: 15","english learning method: academic","english residence: usa","length of english residence: 16 years","/soundtracks/czech4.mp3","czech4"
"1676623059-2323","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=878","birth place: hong kong, china (map)","cantonese","other language(s): french mandarin japanese","age, sex: 26, female","age of english onset: 3","english learning method: academic","english residence: uk, usa","length of english residence: 15 years","/soundtracks/cantonese17.mp3","cantonese17"
"1676623061-2324","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=877","birth place: tanga, tanzania (map)","kiswahili","other language(s): none","age, sex: 56, female","age of english onset: 4","english learning method: naturalistic","english residence: uganda, usa","length of english residence: 8.5 years","/soundtracks/kiswahili5.mp3","kiswahili5"
"1676623064-2325","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=876","birth place: naylor, maryland, usa (map)","english","other language(s): german","age, sex: 60, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 60 years","/soundtracks/english262.mp3","english262"
"1676623066-2326","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=875","birth place: forestville, maryland, usa (map)","english","other language(s): spanish","age, sex: 59, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 59 years","/soundtracks/english261.mp3","english261"
"1676623069-2327","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=874","birth place: hong kong, china (map)","cantonese","other language(s): french","age, sex: 29, female","age of english onset: 3","english learning method: academic","english residence: usa, australia","length of english residence: 4 years","/soundtracks/cantonese16.mp3","cantonese16"
"1676623071-2328","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=873","birth place: victoria, british columbia, canada (map)","finnish","other language(s): french","age, sex: 30, male","age of english onset: 5","english learning method:","english residence: canada","length of english residence: 30 years","/soundtracks/finnish5.mp3","finnish5"
"1676623073-2329","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=872","birth place: taoyuan, taiwan (map)","mandarin","other language(s): hakka","age, sex: 29, female","age of english onset: 13","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/mandarin18.mp3","mandarin18"
"1676623076-2330","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=871","birth place: phoenix, arizona, usa (map)","english","other language(s): none","age, sex: 18, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 18 years","/soundtracks/english260.mp3","english260"
